NC_022132|YP_008473601.1	-25	6.0
NC_022132|YP_008473602.1	-178	6.0
NC_022132|YP_008473603.1	-87	3.0
NC_022132|YP_008473604.1	-16	3.0
NC_022132|YP_008473605.1	-79	4.0
NC_022132|YP_008473606.1	-7	9.0
NC_022132|YP_008473607.1	-94	3.0
NC_022132|YP_008473608.1	-56	2.0
NC_022132|YP_008473609.1	-45	1.0
NC_022132|YP_008473610.1	-23	5.0
NC_022132|YP_008473612.1	-46	4.0
NC_022132|YP_008473614.1	-117	5.0
NC_022132|YP_008473615.1	-11	1.0
NC_022132|YP_008473616.1	-6	3.0
NC_022132|YP_008473617.1	-34	1.0
NC_022132|YP_008473618.1	-41	3.0
NC_022132|YP_008473619.1	-22	6.0
NC_022132|YP_008473620.1	-55	6.0
NC_022132|YP_008473621.1	-18	2.0
NC_022132|YP_008473622.1	-8	2.0
NC_022132|YP_008473624.1	-39	2.0
NC_022132|YP_008473626.1	-104	3.0
NC_022132|YP_008473627.1	-79	1.0
NC_022132|YP_008473628.1	-173	1.0
NC_022132|YP_008473629.1	-110	4.0
NC_022132|YP_008473632.1	-41	2.0
NC_022132|YP_008473633.1	-43	3.0
NC_022132|YP_008473634.1	-103	1.0
NC_022132|YP_008473635.1	-48	2.0
NC_022132|YP_008473636.1	-6	4.0
NC_022132|YP_008473640.1	-16	1.0
NC_022132|YP_008473641.1	-19	3.0
NC_022132|YP_008473642.1	-20	4.0
NC_022132|YP_008473644.1	-44	1.0
NC_022132|YP_008473645.1	-121	1.0
NC_022132|YP_008473646.1	-140	7.0
NC_022132|YP_008473648.1	-12	8.0
NC_022132|YP_008473650.1	-18	5.0
NC_022132|YP_008473651.1	-26	2.0
NC_022132|YP_008473653.1	-85	7.0
NC_022132|YP_008473654.1	-74	6.0
NC_022132|YP_008473655.1	-19	8.0
NC_022132|YP_008473656.1	-15	9.0
NC_022132|YP_008473657.1	-38	2.0
NC_022132|YP_008473659.1	-16	6.0
NC_022132|YP_008473660.1	-66	2.0
NC_022132|YP_008473661.1	-14	1.0
NC_022132|YP_008473662.1	-59	2.0
NC_022132|YP_008473663.1	-97	6.0
NC_022132|YP_008473664.1	-37	6.0
NC_022132|YP_008473665.1	-28	1.0
NC_022132|YP_008473666.1	-169	8.0
NC_022132|YP_008473667.1	-6	3.0
NC_022132|YP_008473668.1	-44	6.0
NC_022132|YP_008473669.1	-36	4.0
NC_022132|YP_008473670.1	-47	2.0
NC_022132|YP_008473671.1	-19	3.0
NC_022132|YP_008473672.1	-101	7.0
NC_022132|YP_008473673.1	-37	7.0
NC_022132|YP_008473674.1	-167	2.0
NC_022132|YP_008473675.1	-22	1.0
NC_022132|YP_008473677.1	-41	4.0
NC_022132|YP_008473678.1	-16	1.0
NC_022132|YP_008473680.1	-30	1.0
NC_022132|YP_008473681.1	-123	2.0
NC_022132|YP_008473683.1	-34	1.0
NC_022132|YP_008473684.1	-67	2.0
NC_022132|YP_008473685.1	-105	7.0
NC_022132|YP_008473687.1	-80	2.0
NC_022132|YP_008473689.1	-19	1.0
NC_022132|YP_008473690.1	-91	7.0
NC_022132|YP_008473691.1	-70	9.0
NC_022132|YP_008473692.1	-40	0.0
NC_022132|YP_008473695.1	-29	2.0
NC_022132|YP_008473696.1	-25	2.0
NC_022132|YP_008473697.1	-6	2.0
NC_022132|YP_008473698.1	-142	2.0
NC_022132|YP_008473699.1	-59	5.0
NC_022132|YP_008473700.1	-18	2.0
NC_022132|YP_008473701.1	-68	2.0
NC_022132|YP_008473702.1	-23	2.0
NC_022132|YP_008473707.1	-20	4.0
NC_022132|YP_008473708.1	-9	7.0
NC_022132|YP_008473710.1	-21	0.0
NC_022132|YP_008473711.1	-9	2.0
NC_022132|YP_008473712.1	-19	1.0
NC_022132|YP_008473713.1	-17	1.0
NC_022132|YP_008473714.1	-140	1.0
NC_022132|YP_008473715.1	-8	2.0
NC_022132|YP_008473717.1	-31	4.0
NC_022132|YP_008473718.1	-14	7.0
NC_022132|YP_008473719.1	-22	4.0
NC_022132|YP_008473720.1	-29	7.0
NC_022132|YP_008473721.1	-17	2.0
NC_022132|YP_008473722.1	-107	6.0
NC_022132|YP_008473724.1	-108	6.0
NC_022132|YP_008473725.1	-180	1.0
NC_022132|YP_008473728.1	-14	3.0
NC_022132|YP_008473729.1	-55	2.0
NC_022132|YP_008473731.1	-36	5.0
NC_022132|YP_008473732.1	-41	1.0
NC_022132|YP_008473733.1	-9	7.0
NC_022132|YP_008473734.1	-74	2.0
NC_022132|YP_008473736.1	-6	8.0
NC_022132|YP_008473737.1	-15	8.0
NC_022132|YP_008473738.1	-59	1.0
NC_022132|YP_008473739.1	-77	7.0
NC_022132|YP_008473740.1	-13	2.0
NC_022132|YP_008473741.1	-10	9.0
NC_022132|YP_008473743.1	-34	5.0
NC_022132|YP_008473744.1	-34	2.0
NC_022132|YP_008473745.1	-18	1.0
NC_022132|YP_008473746.1	-148	3.0
NC_022132|YP_008473748.1	-28	1.0
NC_022132|YP_008473750.1	-86	2.0
NC_022132|YP_008473751.1	-9	7.0
NC_022132|YP_008473753.1	-32	0.0
NC_022132|YP_008473756.1	-178	0.0
NC_022132|YP_008473759.1	-90	6.0
NC_022132|YP_008473760.1	-93	3.0
NC_022132|YP_008473761.1	-19	1.0
NC_022132|YP_008473764.1	-36	2.0
NC_022132|YP_008473765.1	-25	9.0
NC_022132|YP_008473766.1	-40	3.0
NC_022132|YP_008473767.1	-18	1.0
NC_022132|YP_008473768.1	-74	5.0
NC_022132|YP_008473769.1	-72	1.0
NC_022132|YP_008473770.1	-15	2.0
NC_022132|YP_008473773.1	-109	6.0
NC_022132|YP_008473775.1	-80	3.0
NC_022132|YP_008473778.1	-52	4.0
NC_022132|YP_008473779.1	-95	4.0
NC_022132|YP_008473781.1	-13	9.0
NC_022132|YP_008473782.1	-9	2.0
NC_022132|YP_008473783.1	-100	1.0
NC_022132|YP_008473784.1	-27	2.0
NC_022132|YP_008473785.1	-48	2.0
NC_022132|YP_008473787.1	-18	7.0
NC_022132|YP_008473788.1	-56	2.0
NC_022132|YP_008473789.1	-113	2.0
NC_022132|YP_008473790.1	-86	2.0
NC_022132|YP_008473792.1	-130	3.0
NC_022132|YP_008473793.1	-35	7.0
NC_022132|YP_008473798.1	-32	2.0
NC_022132|YP_008473799.1	-75	1.0
NC_022132|YP_008473800.1	-52	1.0
NC_022132|YP_008473801.1	-15	2.0
NC_022132|YP_008473804.1	-64	3.0
NC_022132|YP_008473807.1	-79	8.0
NC_022132|YP_008473808.1	-52	7.0
NC_022132|YP_008473809.1	-59	3.0
NC_022132|YP_008473810.1	-169	4.0
NC_022132|YP_008473811.1	-154	8.0
NC_022132|YP_008473812.1	-143	2.0
NC_022132|YP_008473813.1	-69	2.0
NC_022132|YP_008473814.1	-20	4.0
NC_022132|YP_008473815.1	-56	8.0
NC_022132|YP_008473817.1	-28	5.0
NC_022132|YP_008473818.1	-26	4.0
NC_022132|YP_008473819.1	-24	2.0
NC_022132|YP_008473820.1	-99	5.0
NC_022132|YP_008473821.1	-43	1.0
NC_022132|YP_008473822.1	-46	3.0
NC_022132|YP_008473823.1	-31	4.0
NC_022132|YP_008473824.1	-122	5.0
NC_022132|YP_008473825.1	-53	6.0
NC_022132|YP_008473826.1	-8	2.0
NC_022132|YP_008473827.1	-29	2.0
NC_022132|YP_008473829.1	-16	2.0
NC_022132|YP_008473830.1	-79	3.0
NC_022132|YP_008473831.1	-15	7.0
NC_022132|YP_008473832.1	-6	2.0
NC_022132|YP_008473833.1	-12	2.0
NC_022132|YP_008473835.1	-26	2.0
NC_022132|YP_008473836.1	-34	2.0
NC_022132|YP_008473837.1	-83	2.0
NC_022132|YP_008473838.1	-99	2.0
NC_022132|YP_008473839.1	-50	1.0
NC_022132|YP_008473841.1	-16	3.0
NC_022132|YP_008473842.1	-25	4.0
NC_022132|YP_008473843.1	-107	3.0
NC_022132|YP_008473844.1	-67	7.0
NC_022132|YP_008473845.1	-88	9.0
NC_022132|YP_008473846.1	-38	6.0
NC_022132|YP_008473847.1	-63	5.0
NC_022132|YP_008473849.1	-112	3.0
NC_022132|YP_008473850.1	-34	3.0
NC_022132|YP_008473851.1	-16	4.0
NC_022132|YP_008473852.1	-98	1.0
NC_022132|YP_008473854.1	-43	2.0
NC_022132|YP_008473855.1	-115	1.0
NC_022132|YP_008473856.1	-30	9.0
NC_022132|YP_008473857.1	-46	2.0
NC_022132|YP_008473858.1	-37	1.0
NC_022132|YP_008473859.1	-24	1.0
NC_022132|YP_008473860.1	-19	5.0
NC_022132|YP_008473861.1	-12	2.0
NC_022132|YP_008473866.1	-61	1.0
NC_022132|YP_008473867.1	-11	3.0
NC_022132|YP_008473868.1	-26	9.0
NC_022132|YP_008473869.1	-145	1.0
NC_022132|YP_008473870.1	-9	1.0
NC_022132|YP_008473871.1	-16	7.0
NC_022132|YP_008473874.1	-36	2.0
NC_022132|YP_008473876.1	-26	8.0
NC_022132|YP_008473877.1	-138	7.0
NC_022132|YP_008473881.1	-11	3.0
NC_022132|YP_008473882.1	-120	9.0
NC_022132|YP_008473883.1	-46	2.0
NC_022132|YP_008473884.1	-70	4.0
NC_022132|YP_008473886.1	-21	5.0
NC_022132|YP_008473887.1	-133	2.0
NC_022132|YP_008473888.1	-19	5.0
NC_022132|YP_008473889.1	-140	3.0
NC_022132|YP_008473890.1	-82	3.0
NC_022132|YP_008473892.1	-73	2.0
NC_022132|YP_008473893.1	-17	2.0
NC_022132|YP_008473895.1	-16	4.0
NC_022132|YP_008473896.1	-25	5.0
NC_022132|YP_008473899.1	-23	2.0
NC_022132|YP_008473904.1	-44	2.0
NC_022132|YP_008473906.1	-26	2.0
NC_022132|YP_008473907.1	-95	3.0
NC_022132|YP_008473909.1	-147	4.0
NC_022132|YP_008473912.1	-28	2.0
NC_022132|YP_008473914.1	-18	1.0
NC_022132|YP_008473915.1	-24	1.0
NC_022132|YP_008473916.1	-24	5.0
NC_022132|YP_008473917.1	-75	5.0
NC_022132|YP_008473918.1	-7	5.0
NC_022132|YP_008473919.1	-12	8.0
NC_022132|YP_008473920.1	-11	3.0
NC_022132|YP_008473921.1	-36	4.0
NC_022132|YP_008473922.1	-166	2.0
NC_022132|YP_008473924.1	-30	2.0
NC_022132|YP_008473925.1	-24	2.0
NC_022132|YP_008473926.1	-6	1.0
NC_022132|YP_008473927.1	-81	7.0
NC_022132|YP_008473928.1	-70	6.0
NC_022132|YP_008473929.1	-88	9.0
NC_022132|YP_008473931.1	-24	1.0
NC_022132|YP_008473932.1	-69	9.0
NC_022132|YP_008473933.1	-23	1.0
NC_022132|YP_008473936.1	-6	4.0
NC_022132|YP_008473937.1	-49	7.0
NC_022132|YP_008473939.1	-44	2.0
NC_022132|YP_008473940.1	-72	4.0
NC_022132|YP_008473941.1	-60	1.0
NC_022132|YP_008473942.1	-29	4.0
NC_022132|YP_008473943.1	-60	4.0
NC_022132|YP_008473944.1	-62	5.0
NC_022132|YP_008473945.1	-15	6.0
NC_022132|YP_008473946.1	-35	7.0
NC_022132|YP_008473947.1	-24	2.0
NC_022132|YP_008473949.1	-42	6.0
NC_022132|YP_008473950.1	-75	4.0
NC_022132|YP_008473951.1	-56	1.0
NC_022132|YP_008473952.1	-60	2.0
NC_022132|YP_008473953.1	-103	3.0
NC_022132|YP_008473954.1	-102	3.0
NC_022132|YP_008473955.1	-42	2.0
NC_022132|YP_008473957.1	-26	2.0
NC_022132|YP_008473958.1	-34	8.0
NC_022132|YP_008473960.1	-9	7.0
NC_022132|YP_008473961.1	-19	8.0
NC_022132|YP_008473962.1	-76	5.0
NC_022132|YP_008473963.1	-23	3.0
NC_022132|YP_008473964.1	-100	6.0
NC_022132|YP_008473965.1	-30	1.0
NC_022132|YP_008473968.1	-20	1.0
NC_022132|YP_008473970.1	-18	9.0
NC_022132|YP_008473974.1	-16	4.0
NC_022132|YP_008473975.1	-62	7.0
NC_022132|YP_008473976.1	-68	1.0
NC_022132|YP_008473977.1	-35	6.0
NC_022132|YP_008473978.1	-38	5.0
NC_022132|YP_008473980.1	-62	6.0
NC_022132|YP_008473982.1	-113	1.0
NC_022132|YP_008473983.1	-72	2.0
NC_022132|YP_008473984.1	-24	2.0
NC_022132|YP_008473985.1	-86	1.0
NC_022132|YP_008473986.1	-66	1.0
NC_022132|YP_008473987.1	-65	7.0
NC_022132|YP_008473989.1	-28	5.0
NC_022132|YP_008473990.1	-52	5.0
NC_022132|YP_008473991.1	-14	9.0
NC_022132|YP_008473992.1	-89	2.0
NC_022132|YP_008473993.1	-112	2.0
NC_022132|YP_008473994.1	-60	3.0
NC_022132|YP_008473995.1	-126	1.0
NC_022132|YP_008473997.1	-163	9.0
NC_022132|YP_008473999.1	-12	8.0
NC_022132|YP_008474000.1	-133	1.0
NC_022132|YP_008474001.1	-129	0.0
NC_022132|YP_008474002.1	-23	5.0
NC_022132|YP_008474004.1	-126	5.0
NC_022132|YP_008474006.1	-36	1.0
NC_022132|YP_008474007.1	-27	2.0
NC_022132|YP_008474008.1	-70	2.0
NC_022132|YP_008474009.1	-10	6.0
NC_022132|YP_008474010.1	-6	7.0
NC_022132|YP_008474013.1	-42	1.0
NC_022132|YP_008474014.1	-76	6.0
NC_022132|YP_008474016.1	-18	7.0
NC_022132|YP_008474018.1	-21	2.0
NC_022132|YP_008474020.1	-11	4.0
NC_022132|YP_008474021.1	-26	1.0
NC_022132|YP_008474022.1	-112	5.0
NC_022132|YP_008474023.1	-17	4.0
NC_022132|YP_008474024.1	-180	1.0
NC_022132|YP_008474025.1	-24	4.0
NC_022132|YP_008474026.1	-25	1.0
NC_022132|YP_008474027.1	-47	1.0
NC_022132|YP_008474028.1	-8	8.0
NC_022132|YP_008474030.1	-21	5.0
NC_022132|YP_008474031.1	-106	6.0
NC_022132|YP_008474032.1	-18	6.0
NC_022132|YP_008474033.1	-29	8.0
NC_022132|YP_008474035.1	-9	2.0
NC_022132|YP_008474036.1	-135	1.0
NC_022132|YP_008474038.1	-41	5.0
NC_022132|YP_008474039.1	-78	5.0
NC_022132|YP_008474041.1	-161	2.0
NC_022132|YP_008474042.1	-78	2.0
NC_022132|YP_008474043.1	-23	4.0
NC_022132|YP_008474044.1	-82	2.0
NC_022132|YP_008474045.1	-62	3.0
NC_022132|YP_008474046.1	-12	5.0
NC_022132|YP_008474047.1	-52	1.0
NC_022132|YP_008474050.1	-127	7.0
NC_022132|YP_008474051.1	-98	2.0
NC_022132|YP_008474052.1	-26	3.0
NC_022132|YP_008474053.1	-115	2.0
NC_022132|YP_008474054.1	-22	6.0
NC_022132|YP_008474056.1	-11	2.0
NC_022132|YP_008474057.1	-22	2.0
NC_022132|YP_008474058.1	-135	2.0
NC_022132|YP_008474059.1	-30	7.0
NC_022132|YP_008474060.1	-68	2.0
NC_022132|YP_008474061.1	-85	1.0
NC_022132|YP_008474065.1	-10	0.0
NC_022132|YP_008474066.1	-177	2.0
NC_022132|YP_008474067.1	-44	3.0
NC_022132|YP_008474068.1	-83	1.0
NC_022132|YP_008474069.1	-11	6.0
NC_022132|YP_008474070.1	-8	6.0
NC_022132|YP_008474071.1	-140	2.0
NC_022132|YP_008474072.1	-13	2.0
NC_022132|YP_008474073.1	-61	9.0
NC_022132|YP_008474074.1	-130	1.0
NC_022132|YP_008474075.1	-47	2.0
NC_022132|YP_008474078.1	-104	2.0
NC_022132|YP_008474079.1	-92	3.0
NC_022132|YP_008474081.1	-36	1.0
NC_022132|YP_008474084.1	-22	5.0
NC_022132|YP_008474085.1	-38	9.0
NC_022132|YP_008474086.1	-34	9.0
NC_022132|YP_008474087.1	-51	2.0
NC_022132|YP_008474088.1	-59	6.0
NC_022132|YP_008474089.1	-17	2.0
NC_022132|YP_008474090.1	-36	1.0
NC_022132|YP_008474091.1	-155	4.0
NC_022132|YP_008474092.1	-25	3.0
NC_022132|YP_008474093.1	-57	3.0
NC_022132|YP_008474094.1	-49	2.0
NC_022132|YP_008474095.1	-23	3.0
NC_022132|YP_008474096.1	-6	1.0
NC_022132|YP_008474097.1	-22	7.0
NC_022132|YP_008474098.1	-22	3.0
NC_022132|YP_008474099.1	-153	1.0
NC_022132|YP_008474100.1	-65	4.0
NC_022132|YP_008474103.1	-22	4.0
NC_022132|YP_008474104.1	-88	8.0
NC_022132|YP_008474105.1	-134	6.0
NC_022132|YP_008474106.1	-20	4.0
NC_022132|YP_008474107.1	-82	3.0
NC_022132|YP_008474108.1	-147	2.0
NC_022132|YP_008474110.1	-20	8.0
NC_022132|YP_008474111.1	-52	2.0
NC_022132|YP_008474112.1	-96	6.0
NC_022132|YP_008474113.1	-60	5.0
NC_022132|YP_008474114.1	-62	3.0
NC_022132|YP_008474115.1	-54	6.0
NC_022132|YP_008474116.1	-56	1.0
NC_022132|YP_008474117.1	-22	1.0
NC_022132|YP_008474120.1	-15	3.0
NC_022132|YP_008474121.1	-165	3.0
NC_022132|YP_008474122.1	-60	2.0
NC_022132|YP_008474123.1	-81	3.0
NC_022132|YP_008474124.1	-84	7.0
NC_022132|YP_008474125.1	-51	2.0
NC_022132|YP_008474126.1	-26	2.0
NC_022132|YP_008474127.1	-88	3.0
NC_022132|YP_008474129.1	-80	2.0
NC_022132|YP_008474130.1	-39	9.0
NC_022132|YP_008474131.1	-12	8.0
NC_022132|YP_008474132.1	-36	7.0
NC_022132|YP_008474133.1	-55	3.0
NC_022132|YP_008474134.1	-57	2.0
NC_022132|YP_008474135.1	-139	5.0
NC_022132|YP_008474136.1	-169	1.0
NC_022132|YP_008474137.1	-65	2.0
NC_022132|YP_008474138.1	-24	2.0
NC_022132|YP_008474139.1	-20	5.0
NC_022132|YP_008474140.1	-142	6.0
NC_022132|YP_008474141.1	-119	5.0
NC_022132|YP_008474143.1	-70	4.0
NC_022132|YP_008474146.1	-32	9.0
NC_022132|YP_008474147.1	-14	2.0
NC_022132|YP_008474148.1	-11	2.0
NC_022132|YP_008474149.1	-51	3.0
NC_022132|YP_008474150.1	-38	2.0
NC_022132|YP_008474152.1	-92	1.0
NC_022132|YP_008474154.1	-31	4.0
NC_022132|YP_008474155.1	-18	3.0
NC_022132|YP_008474156.1	-89	2.0
NC_022132|YP_008474158.1	-58	1.0
NC_022132|YP_008474159.1	-144	2.0
NC_022132|YP_008474160.1	-59	1.0
NC_022132|YP_008474162.1	-9	5.0
NC_022132|YP_008474163.1	-14	1.0
NC_022132|YP_008474164.1	-8	9.0
NC_022132|YP_008474165.1	-78	7.0
NC_022132|YP_008474166.1	-94	7.0
NC_022132|YP_008474168.1	-155	1.0
NC_022132|YP_008474169.1	-50	1.0
NC_022132|YP_008474170.1	-41	3.0
NC_022132|YP_008474173.1	-10	1.0
NC_022132|YP_008474174.1	-82	9.0
NC_022132|YP_008474175.1	-92	2.0
NC_022132|YP_008474177.1	-115	7.0
NC_022132|YP_008474178.1	-151	6.0
NC_022132|YP_008474179.1	-48	1.0
NC_022132|YP_008474180.1	0	0.0
NC_022132|YP_008474182.1	-27	6.0
NC_022132|YP_008474183.1	-9	3.0
NC_022132|YP_008474184.1	-27	3.0
NC_022132|YP_008474185.1	-6	1.0
NC_022132|YP_008474186.1	-44	2.0
NC_022132|YP_008474187.1	-11	8.0
NC_022132|YP_008474189.1	-6	4.0
NC_022132|YP_008474190.1	-157	2.0
NC_022132|YP_008474191.1	-21	2.0
NC_022132|YP_008474192.1	-17	1.0
NC_022132|YP_008474194.1	-76	1.0
NC_022132|YP_008474195.1	-21	3.0
NC_022132|YP_008474196.1	-79	6.0
NC_022132|YP_008474197.1	-90	3.0
NC_022132|YP_008474198.1	-8	1.0
NC_022132|YP_008474199.1	-159	0.0
NC_022132|YP_008474200.1	-93	4.0
NC_022132|YP_008474201.1	-19	3.0
NC_022132|YP_008474202.1	-48	1.0
NC_022132|YP_008474203.1	-86	4.0
NC_022132|YP_008474205.1	-25	5.0
NC_022132|YP_008474206.1	-22	4.0
NC_022132|YP_008474207.1	-95	4.0
NC_022132|YP_008474208.1	-27	7.0
NC_022132|YP_008474209.1	-6	2.0
NC_022132|YP_008474210.1	-61	4.0
NC_022132|YP_008474213.1	-16	2.0
NC_022132|YP_008474215.1	-62	0.0
NC_022132|YP_008474216.1	-61	3.0
NC_022132|YP_008474217.1	-69	1.0
NC_022132|YP_008474218.1	-51	2.0
NC_022132|YP_008474219.1	-22	6.0
NC_022132|YP_008474220.1	-22	1.0
NC_022132|YP_008474221.1	-19	3.0
NC_022132|YP_008474222.1	-75	5.0
NC_022132|YP_008474223.1	-59	3.0
NC_022132|YP_008474224.1	-48	7.0
NC_022132|YP_008474226.1	-14	2.0
NC_022132|YP_008474227.1	-173	3.0
NC_022132|YP_008474228.1	-92	3.0
NC_022132|YP_008474229.1	-21	7.0
NC_022132|YP_008474230.1	-24	2.0
NC_022132|YP_008474231.1	-6	1.0
NC_022132|YP_008474233.1	-37	1.0
NC_022132|YP_008474234.1	-10	5.0
NC_022132|YP_008474235.1	-10	4.0
NC_022132|YP_008474236.1	-91	4.0
NC_022132|YP_008474237.1	-12	1.0
NC_022132|YP_008474238.1	-49	8.0
NC_022132|YP_008474240.1	-89	1.0
NC_022132|YP_008474245.1	-120	2.0
NC_022132|YP_008474246.1	-24	8.0
NC_022132|YP_008474247.1	-69	2.0
NC_022132|YP_008474248.1	-19	8.0
NC_022132|YP_008474249.1	-11	2.0
NC_022132|YP_008474251.1	-15	1.0
NC_022132|YP_008474252.1	-98	7.0
NC_022132|YP_008474253.1	-85	1.0
NC_022132|YP_008474254.1	-149	5.0
NC_022132|YP_008474255.1	-18	3.0
NC_022132|YP_008474256.1	-44	7.0
NC_022132|YP_008474258.1	-69	7.0
NC_022132|YP_008474259.1	-127	1.0
NC_022132|YP_008474260.1	-86	9.0
NC_022132|YP_008474261.1	-29	2.0
