NC_015963|YP_004821614.1	NC_015963|YP_004821614.1	4	-47	100
NC_015963|YP_004821615.1	NC_015963|YP_004821615.1	2	-75	100
NC_015963|YP_004821616.1	NC_015963|YP_004821616.1	0	0	100
NC_015963|YP_004821617.1	NC_015963|YP_004821617.1	2	-151	100
NC_015963|YP_004821618.1	NC_015963|YP_004821618.1	0	0	95.1
NC_015963|YP_004821619.1	NC_015963|YP_004821619.1	2	-180	100
NC_015963|YP_004821620.1	NC_015963|YP_004821620.1	1	-116	100
NC_015963|YP_004821621.1	NC_015963|YP_004821621.1	8	-48	100
NC_015963|YP_004821622.1	NC_015963|YP_004821622.1	1	-120	100
NC_015963|YP_004821623.1	NC_015963|YP_004821623.1	1	-55	100
NC_015963|YP_004821624.1	NC_015963|YP_004821624.1	0	0	100
NC_015963|YP_004821625.1	NC_015963|YP_004821625.1	0	0	100
NC_015963|YP_004821626.1	NC_015963|YP_004821626.1	3	-138	100
NC_015963|YP_004821627.1	NC_015963|YP_004821627.1	2	-162	100
NC_015963|YP_004821628.1	NC_015963|YP_004821628.1	1	-61	100
NC_015963|YP_004821629.1	NC_015963|YP_004821629.1	7	-46	100
NC_015963|YP_004821630.1	NC_015963|YP_004821630.1	0	0	100
NC_015963|YP_004821631.1	NC_015963|YP_004821631.1	0	0	100
NC_015963|YP_004821632.1	NC_015963|YP_004821632.1	0	0	100
NC_015963|YP_004821632.1	NC_017248|YP_005603705.1	3	-17	76
NC_015963|YP_004821632.1	NC_017248|YP_005603196.1	1	-15	72.1
NC_015963|YP_004821632.1	NC_009901|YP_001503050.1	8	-10	59.8
NC_015963|YP_004821632.1	NC_006512|YP_154603.1	2	-08	56.8
NC_015963|YP_004821632.1	NC_020238|YP_007419715.1	3	-06	67.6
NC_015963|YP_004821633.1	NC_015963|YP_004821633.1	0	0	100
NC_015963|YP_004821634.1	NC_015963|YP_004821634.1	1	-119	100
NC_015963|YP_004821635.1	NC_015963|YP_004821635.1	8	-53	100
NC_015963|YP_004821635.1	NC_015963|YP_004821555.1	7	-35	87.2
NC_015963|YP_004821636.1	NC_015963|YP_004821636.1	2	-164	100
NC_015963|YP_004821637.1	NC_015963|YP_004821667.1	9	-141	100
NC_015963|YP_004821637.1	NC_015963|YP_004821637.1	9	-141	100
NC_015963|YP_004821637.1	NC_000913|NP_418733.1	5	-80	94.3
NC_015963|YP_004821637.1	NC_015963|YP_004821652.1	7	-72	95.4
NC_015963|YP_004821637.1	NC_000913|NP_418732.1	1	-68	94.3
NC_015963|YP_004821637.1	NC_020238|YP_007423488.1	3	-21	93.3
NC_015963|YP_004821637.1	NC_021033|YP_007821632.1	8	-20	93.3
NC_015963|YP_004821637.1	NC_000913|NP_417370.1	3	-18	91.8
NC_015963|YP_004821637.1	NC_002570|NP_242395.1	2	-16	92.3
NC_015963|YP_004821637.1	NC_000916|NP_276030.1	8	-15	93.3
NC_015963|YP_004821637.1	NC_006512|YP_155215.1	3	-14	90.7
NC_015963|YP_004821637.1	NC_009901|YP_001500667.1	4	-14	80.4
NC_015963|YP_004821637.1	NC_016147|YP_004929287.1	8	-14	86.6
NC_015963|YP_004821637.1	NC_009901|YP_001500243.1	2	-13	75.8
NC_015963|YP_004821637.1	NC_002570|NP_243331.1	9	-13	86.6
NC_015963|YP_004821637.1	NC_016147|YP_004929227.1	2	-12	86.6
NC_015963|YP_004821637.1	NC_020238|YP_007423213.1	9	-12	92.3
NC_015963|YP_004821637.1	NC_006512|YP_156934.1	5	-11	82.5
NC_015963|YP_004821637.1	NC_000913|NP_418256.1	6	-11	95.9
NC_015963|YP_004821637.1	NC_020238|YP_007420789.1	1	-10	85.8
NC_015963|YP_004821637.1	NC_021033|YP_007821706.1	3	-10	86.6
NC_015963|YP_004821637.1	NC_020238|YP_007421506.1	6	-10	85.1
NC_015963|YP_004821637.1	NC_020238|YP_007419547.1	6	-10	85.1
NC_015963|YP_004821637.1	NC_017248|YP_005604736.1	7	-06	76.3
NC_015963|YP_004821638.1	NC_015963|YP_004821638.1	2	-75	100
NC_015963|YP_004821638.1	NC_015963|YP_004821666.1	6	-68	100
NC_015963|YP_004821639.1	NC_015963|YP_004821665.1	2	-63	100
NC_015963|YP_004821639.1	NC_015963|YP_004821639.1	2	-63	100
NC_015963|YP_004821640.1	NC_015963|YP_004821640.1	4	-176	100
NC_015963|YP_004821640.1	NC_015963|YP_004821664.1	4	-169	96.7
NC_015963|YP_004821640.1	NC_000913|NP_418736.3	1	-39	83.4
NC_015963|YP_004821640.1	NC_000913|NP_415064.1	3	-31	88.3
NC_015963|YP_004821640.1	NC_000913|NP_417612.1	7	-31	87
NC_015963|YP_004821640.1	NC_000913|NP_415459.1	1	-24	79
NC_015963|YP_004821640.1	NC_000913|NP_414682.1	6	-23	65.6
NC_015963|YP_004821640.1	NC_000913|NP_415245.1	3	-22	63.9
NC_015963|YP_004821640.1	NC_000913|NP_416613.1	5	-21	85.8
NC_015963|YP_004821640.1	NC_000913|NP_415464.4	3	-17	80.5
NC_015963|YP_004821640.1	NC_000913|NP_416839.1	1	-16	63.5
NC_015963|YP_004821640.1	NC_000913|NP_417519.4	5	-15	69.7
NC_015963|YP_004821641.1	NC_015963|YP_004821641.1	4	-23	74.7
NC_015963|YP_004821641.1	NC_015963|YP_004821662.1	1	-21	74.7
NC_015963|YP_004821642.1	NC_015963|YP_004821642.1	4	-128	100
NC_015963|YP_004821642.1	NC_015963|YP_004821662.1	2	-125	100
NC_015963|YP_004821643.1	NC_015963|YP_004821661.1	5	-169	100
NC_015963|YP_004821643.1	NC_015963|YP_004821643.1	5	-169	100
NC_015963|YP_004821643.1	NC_000913|NP_417982.2	5	-24	80
NC_015963|YP_004821643.1	NC_009901|YP_001500329.1	9	-09	41.7
NC_015963|YP_004821643.1	NC_006512|YP_156837.1	2	-08	42.5
NC_015963|YP_004821643.1	NC_020238|YP_007422891.1	4	-07	32
NC_015963|YP_004821643.1	NC_006512|YP_155145.1	5	-07	44.4
NC_015963|YP_004821643.1	NC_009901|YP_001502858.1	5	-07	41
NC_015963|YP_004821643.1	NC_000913|NP_414990.2	8	-07	32
NC_015963|YP_004821643.1	NC_009901|YP_001503495.1	1	-06	42.1
NC_015963|YP_004821643.1	NC_009901|YP_001500770.1	2	-06	42.5
NC_015963|YP_004821643.1	NC_016147|YP_004929871.1	2	-06	41.7
NC_015963|YP_004821643.1	NC_009901|YP_001500285.1	2	-06	41.4
NC_015963|YP_004821643.1	NC_017248|YP_005603306.1	5	-06	44
NC_015963|YP_004821643.1	NC_000913|NP_418485.1	5	-06	31.2
NC_015963|YP_004821643.1	NC_000913|NP_416329.4	5	-06	44.4
NC_015963|YP_004821643.1	NC_017248|YP_005603023.1	1	-05	41.7
NC_015963|YP_004821644.1	NC_015963|YP_004821660.1	2	-76	100
NC_015963|YP_004821644.1	NC_015963|YP_004821644.1	2	-76	100
NC_015963|YP_004821645.1	NC_015963|YP_004821659.1	2	-61	100
NC_015963|YP_004821645.1	NC_015963|YP_004821645.1	2	-61	100
NC_015963|YP_004821646.1	NC_015963|YP_004821658.1	7	-110	100
NC_015963|YP_004821646.1	NC_015963|YP_004821646.1	7	-110	100
NC_015963|YP_004821647.1	NC_015963|YP_004821647.1	1	-172	100
NC_015963|YP_004821648.1	NC_015963|YP_004821648.1	5	-162	100
NC_015963|YP_004821649.1	NC_015963|YP_004821649.1	6	-148	100
NC_015963|YP_004821650.1	NC_015963|YP_004821688.1	0	0	100
NC_015963|YP_004821650.1	NC_015963|YP_004821650.1	0	0	100
NC_015963|YP_004821650.1	NC_006512|YP_156010.1	4	-43	92.8
NC_015963|YP_004821650.1	NC_000913|NP_416593.1	1	-35	60.6
NC_015963|YP_004821650.1	NC_000913|NP_415545.1	1	-35	60.6
NC_015963|YP_004821650.1	NC_000913|NP_415073.1	1	-35	60.6
NC_015963|YP_004821650.1	NC_000913|NP_414906.1	1	-35	60.6
NC_015963|YP_004821650.1	NC_000913|NP_414833.1	1	-35	60.6
NC_015963|YP_004821650.1	NC_020238|YP_007424867.1	2	-33	95.1
NC_015963|YP_004821650.1	NC_020238|YP_007420139.1	2	-33	95.1
NC_015963|YP_004821650.1	NC_020238|YP_007420859.1	3	-33	95.1
NC_015963|YP_004821650.1	NC_000913|NP_418015.1	3	-33	92.5
NC_015963|YP_004821650.1	NC_020238|YP_007419318.1	5	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007422261.1	6	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007422095.1	6	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007420582.1	6	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007420182.1	6	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007419997.1	6	-31	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007424310.1	2	-30	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007424254.1	4	-30	82.8
NC_015963|YP_004821650.1	NC_020238|YP_007421092.1	4	-30	82.8
NC_015963|YP_004821650.1	NC_020238|YP_007420596.1	4	-30	82.8
NC_015963|YP_004821650.1	NC_020238|YP_007419849.1	4	-30	82.8
NC_015963|YP_004821650.1	NC_020238|YP_007421283.1	5	-30	87.1
NC_015963|YP_004821650.1	NC_020238|YP_007422257.1	2	-29	82.8
NC_015963|YP_004821650.1	NC_020238|YP_007424398.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007423051.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007421971.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007421325.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007419300.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007421550.1	2	-28	94
NC_015963|YP_004821650.1	NC_020238|YP_007421812.1	3	-28	94
NC_015963|YP_004821650.1	NC_006512|YP_156001.1	1	-25	90.8
NC_015963|YP_004821650.1	NC_006512|YP_155603.1	1	-23	87.8
NC_015963|YP_004821650.1	NC_002570|NP_244311.1	1	-22	97.7
NC_015963|YP_004821650.1	NC_002570|NP_244284.1	1	-22	97.7
NC_015963|YP_004821650.1	NC_002570|NP_243209.1	1	-22	97.7
NC_015963|YP_004821650.1	NC_002570|NP_241555.1	1	-22	97.7
NC_015963|YP_004821650.1	NC_002570|NP_241201.1	1	-22	97.7
NC_015963|YP_004821650.1	NC_016147|YP_004930713.1	3	-20	72
NC_015963|YP_004821650.1	NC_017248|YP_005603348.1	5	-18	94.4
NC_015963|YP_004821650.1	NC_009901|YP_001503553.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001503108.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001502321.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001502278.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001501773.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001501474.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001501355.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001500968.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001500266.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001499888.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001499879.1	7	-18	65.2
NC_015963|YP_004821650.1	NC_009901|YP_001503915.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001502934.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001502185.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001501834.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001501482.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001500879.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001500661.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001500543.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001500435.1	3	-14	86.8
NC_015963|YP_004821650.1	NC_009901|YP_001502428.1	4	-14	86.8
NC_015963|YP_004821650.1	NC_006512|YP_154443.1	2	-11	83.6
NC_015963|YP_004821650.1	NC_020238|YP_007424339.1	3	-09	87.2
NC_015963|YP_004821651.1	NC_015963|YP_004821687.1	9	-68	100
NC_015963|YP_004821651.1	NC_015963|YP_004821651.1	9	-68	100
NC_015963|YP_004821651.1	NC_006512|YP_156008.1	3	-12	98.9
NC_015963|YP_004821651.1	NC_002570|NP_244312.1	1	-06	92.6
NC_015963|YP_004821651.1	NC_002570|NP_244285.1	1	-06	92.6
NC_015963|YP_004821651.1	NC_002570|NP_243208.1	1	-06	92.6
NC_015963|YP_004821651.1	NC_002570|NP_241554.1	1	-06	92.6
NC_015963|YP_004821651.1	NC_002570|NP_241200.1	1	-06	92.6
NC_015963|YP_004821652.1	NC_015963|YP_004821652.1	1	-151	100
NC_015963|YP_004821652.1	NC_000913|NP_418733.1	6	-75	94.4
NC_015963|YP_004821652.1	NC_015963|YP_004821667.1	7	-72	95.4
NC_015963|YP_004821652.1	NC_015963|YP_004821637.1	7	-72	95.4
NC_015963|YP_004821652.1	NC_000913|NP_418732.1	4	-71	91
NC_015963|YP_004821652.1	NC_000916|NP_276030.1	2	-22	88.2
NC_015963|YP_004821652.1	NC_016147|YP_004929287.1	2	-18	87.7
NC_015963|YP_004821652.1	NC_020238|YP_007423213.1	2	-18	88.2
NC_015963|YP_004821652.1	NC_021033|YP_007821632.1	7	-18	78.8
NC_015963|YP_004821652.1	NC_006512|YP_155215.1	5	-15	82.8
NC_015963|YP_004821652.1	NC_002570|NP_242395.1	2	-14	87.2
NC_015963|YP_004821652.1	NC_009901|YP_001500667.1	2	-13	86.7
NC_015963|YP_004821652.1	NC_020238|YP_007423488.1	3	-13	89.2
NC_015963|YP_004821652.1	NC_000913|NP_417370.1	5	-13	85.2
NC_015963|YP_004821652.1	NC_006512|YP_156934.1	9	-13	77.8
NC_015963|YP_004821652.1	NC_016147|YP_004929227.1	2	-12	82.8
NC_015963|YP_004821652.1	NC_009901|YP_001500243.1	3	-12	77.8
NC_015963|YP_004821652.1	NC_000913|NP_418256.1	5	-12	77.8
NC_015963|YP_004821652.1	NC_002570|NP_243331.1	8	-12	87.7
NC_015963|YP_004821652.1	NC_017248|YP_005604629.1	5	-10	81.3
NC_015963|YP_004821652.1	NC_020238|YP_007421506.1	6	-10	70.9
NC_015963|YP_004821652.1	NC_020238|YP_007419547.1	6	-10	70.9
NC_015963|YP_004821652.1	NC_020238|YP_007424151.1	1	-08	80.3
NC_015963|YP_004821652.1	NC_021033|YP_007821706.1	3	-08	78.8
NC_015963|YP_004821652.1	NC_002570|NP_244907.1	1	-07	84.1
NC_015963|YP_004821652.1	NC_020238|YP_007424367.1	2	-07	81.7
NC_015963|YP_004821652.1	NC_020238|YP_007421367.1	2	-07	81.7
NC_015963|YP_004821652.1	NC_020238|YP_007419874.1	2	-07	81.7
NC_015963|YP_004821652.1	NC_020238|YP_007420789.1	9	-07	85.2
NC_015963|YP_004821652.1	NC_017248|YP_005604736.1	2	-06	70.4
NC_015963|YP_004821652.1	NC_020238|YP_007419384.1	6	-06	81.7
NC_015963|YP_004821653.1	NC_015963|YP_004821653.1	0	0	100
NC_015963|YP_004821653.1	NC_020238|YP_007423488.1	6	-26	82.8
NC_015963|YP_004821653.1	NC_002570|NP_242395.1	2	-23	75.6
NC_015963|YP_004821653.1	NC_000916|NP_276030.1	9	-21	73.3
NC_015963|YP_004821653.1	NC_002570|NP_243331.1	1	-20	77.9
NC_015963|YP_004821653.1	NC_020238|YP_007423213.1	1	-19	64.9
NC_015963|YP_004821653.1	NC_000913|NP_417370.1	9	-19	54
NC_015963|YP_004821653.1	NC_000913|NP_418256.1	1	-18	70.5
NC_015963|YP_004821653.1	NC_016147|YP_004929227.1	7	-18	54.1
NC_015963|YP_004821653.1	NC_006512|YP_155215.1	3	-17	62.3
NC_015963|YP_004821653.1	NC_009901|YP_001500667.1	1	-16	80.7
NC_015963|YP_004821653.1	NC_006512|YP_156934.1	8	-15	53
NC_015963|YP_004821653.1	NC_009901|YP_001500243.1	1	-14	46.7
NC_015963|YP_004821653.1	NC_017248|YP_005604629.1	1	-14	65.4
NC_015963|YP_004821653.1	NC_021033|YP_007821632.1	4	-14	62
NC_015963|YP_004821653.1	NC_021033|YP_007821706.1	6	-13	60.3
NC_015963|YP_004821653.1	NC_022132|YP_008473859.1	2	-12	57.1
NC_015963|YP_004821653.1	NC_016147|YP_004929287.1	5	-12	51.7
NC_015963|YP_004821653.1	NC_017248|YP_005604736.1	5	-12	50.5
NC_015963|YP_004821653.1	NC_016147|YP_004930976.1	2	-08	67.2
NC_015963|YP_004821653.1	NC_017248|YP_005603447.1	4	-06	65.9
NC_015963|YP_004821654.1	NC_015963|YP_004821654.1	0	0	100
NC_015963|YP_004821654.1	NC_002570|NP_243484.1	1	-93	92.3
NC_015963|YP_004821654.1	NC_020238|YP_007421247.1	1	-44	86.9
NC_015963|YP_004821654.1	NC_002570|NP_243487.1	7	-11	81.2
NC_015963|YP_004821654.1	NC_020238|YP_007421244.1	3	-07	91.2
NC_015963|YP_004821655.1	NC_015963|YP_004821655.1	0	0	100
NC_015963|YP_004821655.1	NC_002570|NP_243486.1	6	-114	99.1
NC_015963|YP_004821656.1	NC_015963|YP_004821656.1	0	0	100
NC_015963|YP_004821656.1	NC_002570|NP_243489.1	2	-121	91.7
NC_015963|YP_004821656.1	NC_020238|YP_007422371.1	3	-63	85.3
NC_015963|YP_004821656.1	NC_006512|YP_156637.1	2	-38	76
NC_015963|YP_004821656.1	NC_009901|YP_001502570.1	2	-32	88.3
NC_015963|YP_004821656.1	NC_009901|YP_001503716.1	4	-28	82.9
NC_015963|YP_004821656.1	NC_000916|NP_276244.1	3	-18	48.5
NC_015963|YP_004821656.1	NC_002570|NP_241432.1	1	-11	45.6
NC_015963|YP_004821657.1	NC_015963|YP_004821657.1	3	-174	88.9
NC_015963|YP_004821658.1	NC_015963|YP_004821658.1	7	-110	100
NC_015963|YP_004821658.1	NC_015963|YP_004821646.1	7	-110	100
NC_015963|YP_004821659.1	NC_015963|YP_004821659.1	2	-61	100
NC_015963|YP_004821659.1	NC_015963|YP_004821645.1	2	-61	100
NC_015963|YP_004821660.1	NC_015963|YP_004821660.1	2	-76	100
NC_015963|YP_004821660.1	NC_015963|YP_004821644.1	2	-76	100
NC_015963|YP_004821661.1	NC_015963|YP_004821661.1	5	-169	100
NC_015963|YP_004821661.1	NC_015963|YP_004821643.1	5	-169	100
NC_015963|YP_004821661.1	NC_000913|NP_417982.2	5	-24	80
NC_015963|YP_004821661.1	NC_009901|YP_001500329.1	9	-09	41.7
NC_015963|YP_004821661.1	NC_006512|YP_156837.1	2	-08	42.5
NC_015963|YP_004821661.1	NC_020238|YP_007422891.1	4	-07	32
NC_015963|YP_004821661.1	NC_006512|YP_155145.1	5	-07	44.4
NC_015963|YP_004821661.1	NC_009901|YP_001502858.1	5	-07	41
NC_015963|YP_004821661.1	NC_000913|NP_414990.2	8	-07	32
NC_015963|YP_004821661.1	NC_009901|YP_001503495.1	1	-06	42.1
NC_015963|YP_004821661.1	NC_009901|YP_001500770.1	2	-06	42.5
NC_015963|YP_004821661.1	NC_016147|YP_004929871.1	2	-06	41.7
NC_015963|YP_004821661.1	NC_009901|YP_001500285.1	2	-06	41.4
NC_015963|YP_004821661.1	NC_017248|YP_005603306.1	5	-06	44
NC_015963|YP_004821661.1	NC_000913|NP_418485.1	5	-06	31.2
NC_015963|YP_004821661.1	NC_000913|NP_416329.4	5	-06	44.4
NC_015963|YP_004821661.1	NC_017248|YP_005603023.1	1	-05	41.7
NC_015963|YP_004821662.1	NC_015963|YP_004821662.1	0	0	100
NC_015963|YP_004821662.1	NC_015963|YP_004821642.1	1	-124	100
NC_015963|YP_004821662.1	NC_015963|YP_004821641.1	1	-21	74.7
NC_015963|YP_004821663.1	NC_015963|YP_004821663.1	0	0	100
NC_015963|YP_004821663.1	NC_000913|NP_418737.1	2	-170	95.9
NC_015963|YP_004821663.1	NC_000913|NP_415460.1	6	-157	95.6
NC_015963|YP_004821663.1	NC_000913|NP_415065.1	2	-140	93.7
NC_015963|YP_004821663.1	NC_000913|NP_417613.1	2	-138	97.4
NC_015963|YP_004821663.1	NC_000913|NP_414681.1	8	-84	90.8
NC_015963|YP_004821663.1	NC_000913|NP_416612.1	1	-77	90.7
NC_015963|YP_004821663.1	NC_000913|NP_415246.2	8	-51	95
NC_015963|YP_004821663.1	NC_000913|NP_417683.1	1	-20	71
NC_015963|YP_004821664.1	NC_015963|YP_004821664.1	0	0	100
NC_015963|YP_004821664.1	NC_015963|YP_004821640.1	4	-169	96.7
NC_015963|YP_004821664.1	NC_000913|NP_418736.3	2	-46	91.7
NC_015963|YP_004821664.1	NC_000913|NP_417612.1	2	-35	93.1
NC_015963|YP_004821664.1	NC_000913|NP_415064.1	4	-34	96.1
NC_015963|YP_004821664.1	NC_000913|NP_415459.1	4	-31	87.1
NC_015963|YP_004821664.1	NC_000913|NP_414682.1	3	-26	86.2
NC_015963|YP_004821664.1	NC_000913|NP_415245.1	2	-22	62.8
NC_015963|YP_004821664.1	NC_000913|NP_415464.4	1	-21	89
NC_015963|YP_004821664.1	NC_000913|NP_416613.1	2	-20	81.2
NC_015963|YP_004821664.1	NC_000913|NP_416839.1	4	-17	78.4
NC_015963|YP_004821664.1	NC_000913|NP_417519.4	9	-17	81.5
NC_015963|YP_004821665.1	NC_015963|YP_004821665.1	2	-63	100
NC_015963|YP_004821665.1	NC_015963|YP_004821639.1	2	-63	100
NC_015963|YP_004821666.1	NC_015963|YP_004821638.1	9	-68	100
NC_015963|YP_004821666.1	NC_015963|YP_004821666.1	1	-67	100
NC_015963|YP_004821667.1	NC_015963|YP_004821667.1	9	-141	100
NC_015963|YP_004821667.1	NC_015963|YP_004821637.1	9	-141	100
NC_015963|YP_004821667.1	NC_000913|NP_418733.1	5	-80	94.3
NC_015963|YP_004821667.1	NC_015963|YP_004821652.1	7	-72	95.4
NC_015963|YP_004821667.1	NC_000913|NP_418732.1	1	-68	94.3
NC_015963|YP_004821667.1	NC_020238|YP_007423488.1	3	-21	93.3
NC_015963|YP_004821667.1	NC_021033|YP_007821632.1	8	-20	93.3
NC_015963|YP_004821667.1	NC_000913|NP_417370.1	3	-18	91.8
NC_015963|YP_004821667.1	NC_002570|NP_242395.1	2	-16	92.3
NC_015963|YP_004821667.1	NC_000916|NP_276030.1	8	-15	93.3
NC_015963|YP_004821667.1	NC_006512|YP_155215.1	3	-14	90.7
NC_015963|YP_004821667.1	NC_009901|YP_001500667.1	4	-14	80.4
NC_015963|YP_004821667.1	NC_016147|YP_004929287.1	8	-14	86.6
NC_015963|YP_004821667.1	NC_009901|YP_001500243.1	2	-13	75.8
NC_015963|YP_004821667.1	NC_002570|NP_243331.1	9	-13	86.6
NC_015963|YP_004821667.1	NC_016147|YP_004929227.1	2	-12	86.6
NC_015963|YP_004821667.1	NC_020238|YP_007423213.1	9	-12	92.3
NC_015963|YP_004821667.1	NC_006512|YP_156934.1	5	-11	82.5
NC_015963|YP_004821667.1	NC_000913|NP_418256.1	6	-11	95.9
NC_015963|YP_004821667.1	NC_020238|YP_007420789.1	1	-10	85.8
NC_015963|YP_004821667.1	NC_021033|YP_007821706.1	3	-10	86.6
NC_015963|YP_004821667.1	NC_020238|YP_007421506.1	6	-10	85.1
NC_015963|YP_004821667.1	NC_020238|YP_007419547.1	6	-10	85.1
NC_015963|YP_004821667.1	NC_017248|YP_005604736.1	7	-06	76.3
NC_015963|YP_004821668.1	NC_015963|YP_004821668.1	0	0	100
NC_015963|YP_004821669.1	NC_015963|YP_004821669.1	0	0	100
NC_015963|YP_004821669.1	NC_017248|YP_005604582.1	1	-165	98.3
NC_015963|YP_004821669.1	NC_016147|YP_004929712.1	3	-164	89.6
NC_015963|YP_004821669.1	NC_006512|YP_155570.1	2	-162	89.5
NC_015963|YP_004821669.1	NC_000913|NP_417083.1	3	-160	79
NC_015963|YP_004821669.1	NC_009901|YP_001503015.1	4	-160	98.2
NC_015963|YP_004821669.1	NC_021033|YP_007822289.1	9	-160	97.6
NC_015963|YP_004821669.1	NC_002570|NP_240969.1	4	-159	94.8
NC_015963|YP_004821669.1	NC_020238|YP_007419189.1	3	-158	94.9
NC_015963|YP_004821669.1	NC_020238|YP_007420498.1	2	-157	89.2
NC_015963|YP_004821669.1	NC_022132|YP_008474199.1	1	-149	90
NC_015963|YP_004821669.1	NC_002570|NP_243045.1	9	-129	83.5
NC_015963|YP_004821669.1	NC_021033|YP_007822206.1	3	-102	90.6
NC_015963|YP_004821669.1	NC_000913|NP_415403.1	3	-63	90.8
NC_015963|YP_004821669.1	NC_009901|YP_001502387.1	3	-62	91.6
NC_015963|YP_004821669.1	NC_006512|YP_155064.1	9	-62	92.1
NC_015963|YP_004821669.1	NC_017248|YP_005603944.1	2	-61	87
NC_015963|YP_004821669.1	NC_016147|YP_004930577.1	2	-60	69.5
NC_015963|YP_004821669.1	NC_022132|YP_008473674.1	4	-55	76.7
NC_015963|YP_004821669.1	NC_021033|YP_007821253.1	5	-53	71.7
NC_015963|YP_004821669.1	NC_000916|NP_275427.1	5	-42	29.1
NC_015963|YP_004821670.1	NC_015963|YP_004821670.1	0	0	100
NC_015963|YP_004821670.1	NC_021033|YP_007822200.1	2	-08	23.9
NC_015963|YP_004821671.1	NC_015963|YP_004821671.1	1	-147	100
NC_015963|YP_004821672.1	NC_015963|YP_004821672.1	0	0	100
NC_015963|YP_004821672.1	NC_021033|YP_007822202.1	5	-11	94.2
NC_015963|YP_004821673.1	NC_015963|YP_004821673.1	4	-161	100
NC_015963|YP_004821674.1	NC_015963|YP_004821674.1	0	0	100
NC_015963|YP_004821675.1	NC_015963|YP_004821675.1	2	-44	100
NC_015963|YP_004821676.1	NC_015963|YP_004821676.1	0	0	100
NC_015963|YP_004821676.1	NC_021033|YP_007822282.1	1	-66	80.8
NC_015963|YP_004821676.1	NC_021033|YP_007822279.1	2	-63	79.4
NC_015963|YP_004821676.1	NC_021033|YP_007822284.1	5	-63	80.1
NC_015963|YP_004821676.1	NC_021033|YP_007822187.1	6	-58	72.2
NC_015963|YP_004821677.1	NC_015963|YP_004821677.1	0	0	100
NC_015963|YP_004821677.1	NC_021033|YP_007822207.1	7	-13	89.6
NC_015963|YP_004821678.1	NC_015963|YP_004821678.1	0	0	100
NC_015963|YP_004821678.1	NC_021033|YP_007822191.1	6	-60	95.8
NC_015963|YP_004821679.1	NC_015963|YP_004821679.1	3	-94	100
NC_015963|YP_004821680.1	NC_015963|YP_004821680.1	8	-114	100
NC_015963|YP_004821681.1	NC_015963|YP_004821681.1	0	0	100
NC_015963|YP_004821681.1	NC_021033|YP_007822195.1	6	-143	86.2
NC_015963|YP_004821682.1	NC_015963|YP_004821682.1	4	-120	100
NC_015963|YP_004821682.1	NC_021033|YP_007822196.1	2	-29	91.7
NC_015963|YP_004821683.1	NC_015963|YP_004821683.1	0	0	100
NC_015963|YP_004821683.1	NC_015963|YP_004821692.1	8	-48	99.1
NC_015963|YP_004821683.1	NC_002570|NP_243331.1	2	-07	70.7
NC_015963|YP_004821683.1	NC_009901|YP_001500667.1	5	-07	66.7
NC_015963|YP_004821683.1	NC_021033|YP_007821632.1	5	-06	63
NC_015963|YP_004821683.1	NC_002570|NP_242395.1	7	-06	70.7
NC_015963|YP_004821684.1	NC_015963|YP_004821684.1	0	0	100
NC_015963|YP_004821685.1	NC_015963|YP_004821685.1	0	0	100
NC_015963|YP_004821685.1	NC_022132|YP_008473010.1	7	-18	75.9
