NC_002570|NP_241980.1	NC_002570|NP_241982.1	0.766
NC_002570|NP_242975.1	NC_002570|NP_244546.1	0.138
NC_002570|NP_244097.1	NC_002570|NP_244098.1	0.483
NC_002570|NP_244037.1	NC_002570|NP_244910.1	0.256
NC_002570|NP_241633.1	NC_002570|NP_242204.1	1.326
NC_002570|NP_244003.1	NC_002570|NP_244432.1	1.409
NC_002570|NP_242247.1	NC_002570|NP_243507.1	0.179
NC_002570|NP_242036.1	NC_002570|NP_242204.1	1.415
NC_002570|NP_242161.1	NC_002570|NP_244377.1	0.255
NC_002570|NP_242908.1	NC_002570|NP_242913.1	0.448
NC_002570|NP_242508.1	NC_002570|NP_242761.1	0.962
NC_002570|NP_241042.1	NC_002570|NP_243708.1	0.962
NC_002570|NP_241548.1	NC_002570|NP_242936.1	1.157
NC_002570|NP_241882.1	NC_002570|NP_243892.1	1.289
NC_002570|NP_241282.1	NC_002570|NP_243517.1	1.408
NC_002570|NP_243343.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_240955.1	NC_002570|NP_242204.1	1.409
NC_002570|NP_241245.1	NC_002570|NP_244275.1	1.427
NC_002570|NP_241553.1	NC_002570|NP_241763.1	1.298
NC_002570|NP_241136.1	NC_002570|NP_243507.1	1.423
NC_002570|NP_240989.1	NC_002570|NP_243844.1	1.425
NC_002570|NP_241855.1	NC_002570|NP_242772.1	0.144
NC_002570|NP_244834.1	NC_002570|NP_244868.1	1.478
NC_002570|NP_242412.1	NC_002570|NP_243338.1	1.408
NC_002570|NP_242278.1	NC_002570|NP_243243.1	1.437
NC_002570|NP_242795.1	NC_002570|NP_243343.1	1.425
NC_002570|NP_243707.1	NC_002570|NP_244304.1	0.136
NC_002570|NP_242430.1	NC_002570|NP_242821.1	0.125
NC_002570|NP_241534.1	NC_002570|NP_242204.1	1.408
NC_002570|NP_242036.1	NC_002570|NP_242049.1	1.415
NC_002570|NP_242036.1	NC_002570|NP_243070.1	1.415
NC_002570|NP_244113.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242900.1	NC_002570|NP_242912.1	0.22
NC_002570|NP_242908.1	NC_002570|NP_242910.1	0.425
NC_002570|NP_241245.1	NC_002570|NP_242049.1	1.427
NC_002570|NP_244545.1	NC_002570|NP_244708.1	0.306
NC_002570|NP_241200.1	NC_002570|NP_243208.1	0.531
NC_002570|NP_242829.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_242777.1	NC_002570|NP_242978.1	0.908
NC_002570|NP_242173.1	NC_002570|NP_243343.1	1.418
NC_002570|NP_242339.1	NC_002570|NP_244452.1	0.349
NC_002570|NP_241631.1	NC_002570|NP_241920.1	1.067
NC_002570|NP_242213.1	NC_002570|NP_244432.1	1.427
NC_002570|NP_243208.1	NC_002570|NP_244312.1	0.531
NC_002570|NP_241111.1	NC_002570|NP_243020.1	0.341
NC_002570|NP_241245.1	NC_002570|NP_242204.1	1.427
NC_002570|NP_241059.1	NC_002570|NP_241086.1	0.707
NC_002570|NP_244432.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242278.1	NC_002570|NP_244113.1	1.437
NC_002570|NP_241843.1	NC_002570|NP_244884.1	0.148
NC_002570|NP_241882.1	NC_002570|NP_243620.1	1.299
NC_002570|NP_242795.1	NC_002570|NP_244374.1	1.425
NC_002570|NP_240955.1	NC_002570|NP_244113.1	1.409
NC_002570|NP_242173.1	NC_002570|NP_243507.1	1.418
NC_002570|NP_242161.1	NC_002570|NP_244532.1	0.498
NC_002570|NP_242829.1	NC_002570|NP_244003.1	1.409
NC_002570|NP_241534.1	NC_002570|NP_243343.1	1.408
NC_002570|NP_241832.1	NC_002570|NP_242161.1	0.244
NC_002570|NP_241354.1	NC_002570|NP_242729.1	0.169
NC_002570|NP_242173.1	NC_002570|NP_244452.1	1.035
NC_002570|NP_241915.1	NC_002570|NP_242204.1	1.415
NC_002570|NP_240884.1	NC_002570|NP_244383.1	1.198
NC_002570|NP_242213.1	NC_002570|NP_244113.1	1.427
NC_002570|NP_243210.1	NC_002570|NP_244885.1	0.968
NC_002570|NP_242730.1	NC_002570|NP_244547.1	0.109
NC_002570|NP_241664.1	NC_002570|NP_243168.1	0.351
NC_002570|NP_242906.1	NC_002570|NP_242913.1	0.555
NC_002570|NP_242795.1	NC_002570|NP_243517.1	1.425
NC_002570|NP_242247.1	NC_002570|NP_244432.1	0.179
NC_002570|NP_241633.1	NC_002570|NP_244374.1	1.326
NC_002570|NP_242508.1	NC_002570|NP_244099.1	0.962
NC_002570|NP_240955.1	NC_002570|NP_242049.1	1.409
NC_002570|NP_241970.1	NC_002570|NP_241971.1	0.947
NC_002570|NP_241820.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_243770.1	NC_002570|NP_244201.1	0.628
NC_002570|NP_242247.1	NC_002570|NP_242278.1	0.364
NC_002570|NP_241527.1	NC_002570|NP_244882.1	1.389
NC_002570|NP_241354.1	NC_002570|NP_241987.1	0.137
NC_002570|NP_241076.1	NC_002570|NP_243505.1	0.385
NC_002570|NP_240955.1	NC_002570|NP_242552.1	1.409
NC_002570|NP_241534.1	NC_002570|NP_241820.1	1.408
NC_002570|NP_241136.1	NC_002570|NP_242829.1	1.423
NC_002570|NP_242204.1	NC_002570|NP_242812.1	1.409
NC_002570|NP_243517.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_241984.1	NC_002570|NP_242731.1	0.433
NC_002570|NP_241658.1	NC_002570|NP_244708.1	0.265
NC_002570|NP_242049.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_242247.1	NC_002570|NP_243343.1	0.179
NC_002570|NP_241661.1	NC_002570|NP_242979.1	0.454
NC_002570|NP_241136.1	NC_002570|NP_243844.1	1.423
NC_002570|NP_242204.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_243020.1	NC_002570|NP_244452.1	0.372
NC_002570|NP_241245.1	NC_002570|NP_243788.1	1.427
NC_002570|NP_242204.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_242412.1	NC_002570|NP_243243.1	1.408
NC_002570|NP_243338.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_244003.1	NC_002570|NP_244374.1	1.409
NC_002570|NP_242853.1	NC_002570|NP_244573.1	0.687
NC_002570|NP_243020.1	NC_002570|NP_243507.1	0.162
NC_002570|NP_241871.1	NC_002570|NP_242876.1	1.373
NC_002570|NP_241282.1	NC_002570|NP_244432.1	1.408
NC_002570|NP_244548.1	NC_002570|NP_244713.1	0.307
NC_002570|NP_242775.1	NC_002570|NP_242976.1	0.508
NC_002570|NP_244315.1	NC_002570|NP_244707.1	0.295
NC_002570|NP_241111.1	NC_002570|NP_242567.1	1.414
NC_002570|NP_241633.1	NC_002570|NP_241820.1	1.326
NC_002570|NP_242788.1	NC_002570|NP_244364.1	0.205
NC_002570|NP_241847.1	NC_002570|NP_244873.1	0.496
NC_002570|NP_243844.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_242339.1	NC_002570|NP_244003.1	1.326
NC_002570|NP_241282.1	NC_002570|NP_243338.1	1.408
NC_002570|NP_241981.1	NC_002570|NP_244831.1	0.392
NC_002570|NP_244285.1	NC_002570|NP_244312.1	0.531
NC_002570|NP_242204.1	NC_002570|NP_242795.1	1.425
NC_002570|NP_241245.1	NC_002570|NP_242552.1	1.427
NC_002570|NP_241217.1	NC_002570|NP_244512.1	1.169
NC_002570|NP_242173.1	NC_002570|NP_242552.1	1.418
NC_002570|NP_242173.1	NC_002570|NP_244432.1	1.418
NC_002570|NP_241354.1	NC_002570|NP_244551.1	0.174
NC_002570|NP_241920.1	NC_002570|NP_242767.1	1.356
NC_002570|NP_242247.1	NC_002570|NP_244374.1	0.179
NC_002570|NP_240955.1	NC_002570|NP_244275.1	1.409
NC_002570|NP_241771.1	NC_002570|NP_242790.1	0.215
NC_002570|NP_241915.1	NC_002570|NP_242829.1	1.415
NC_002570|NP_241136.1	NC_002570|NP_244432.1	1.423
NC_002570|NP_241282.1	NC_002570|NP_244452.1	0.788
NC_002570|NP_241548.1	NC_002570|NP_244476.1	0.058
NC_002570|NP_241282.1	NC_002570|NP_242552.1	1.408
NC_002570|NP_241282.1	NC_002570|NP_242829.1	1.408
NC_002570|NP_240989.1	NC_002570|NP_243338.1	1.425
NC_002570|NP_241068.1	NC_002570|NP_244691.1	0.422
NC_002570|NP_242204.1	NC_002570|NP_242278.1	1.437
NC_002570|NP_241915.1	NC_002570|NP_242552.1	1.415
NC_002570|NP_241932.1	NC_002570|NP_242778.1	0.456
NC_002570|NP_241922.1	NC_002570|NP_242966.1	0.235
NC_002570|NP_242173.1	NC_002570|NP_243844.1	1.418
NC_002570|NP_243243.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242412.1	NC_002570|NP_244432.1	1.408
NC_002570|NP_243821.1	NC_002570|NP_244663.1	0.56
NC_002570|NP_242162.1	NC_002570|NP_242163.1	0.724
NC_002570|NP_242173.1	NC_002570|NP_243788.1	1.418
NC_002570|NP_241915.1	NC_002570|NP_243243.1	1.415
NC_002570|NP_241915.1	NC_002570|NP_242049.1	1.415
NC_002570|NP_241093.1	NC_002570|NP_244191.1	0.413
NC_002570|NP_241633.1	NC_002570|NP_243788.1	1.326
NC_002570|NP_242204.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_241676.1	NC_002570|NP_244532.1	0.278
NC_002570|NP_241136.1	NC_002570|NP_244374.1	1.423
NC_002570|NP_243338.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_243517.1	NC_002570|NP_244003.1	1.409
NC_002570|NP_242278.1	NC_002570|NP_244275.1	1.437
NC_002570|NP_242278.1	NC_002570|NP_243343.1	1.437
NC_002570|NP_242775.1	NC_002570|NP_244545.1	0.329
NC_002570|NP_241338.1	NC_002570|NP_242027.1	0.494
NC_002570|NP_242567.1	NC_002570|NP_244366.1	1.403
NC_002570|NP_241111.1	NC_002570|NP_243507.1	1.416
NC_002570|NP_242278.1	NC_002570|NP_243338.1	1.437
NC_002570|NP_241915.1	NC_002570|NP_244374.1	1.415
NC_002570|NP_241086.1	NC_002570|NP_244720.1	0.372
NC_002570|NP_241295.1	NC_002570|NP_244362.1	0.339
NC_002570|NP_242727.1	NC_002570|NP_242740.1	0.335
NC_002570|NP_241136.1	NC_002570|NP_242049.1	1.423
NC_002570|NP_242247.1	NC_002570|NP_243070.1	0.179
NC_002570|NP_240955.1	NC_002570|NP_243507.1	1.409
NC_002570|NP_241633.1	NC_002570|NP_243343.1	1.326
NC_002570|NP_241554.1	NC_002570|NP_244312.1	0.531
NC_002570|NP_243338.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_242667.1	NC_002570|NP_243755.1	0.254
NC_002570|NP_243507.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_242900.1	NC_002570|NP_242909.1	0.124
NC_002570|NP_243383.1	NC_002570|NP_243391.1	0.276
NC_002570|NP_241633.1	NC_002570|NP_243243.1	1.326
NC_002570|NP_241659.1	NC_002570|NP_244546.1	0.152
NC_002570|NP_241111.1	NC_002570|NP_243243.1	1.416
NC_002570|NP_241820.1	NC_002570|NP_242278.1	1.437
NC_002570|NP_242761.1	NC_002570|NP_244333.1	0.962
NC_002570|NP_242552.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_241245.1	NC_002570|NP_244452.1	0.799
NC_002570|NP_243070.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242036.1	NC_002570|NP_243020.1	0.352
NC_002570|NP_243640.1	NC_002570|NP_244432.1	1.417
NC_002570|NP_241820.1	NC_002570|NP_242412.1	1.408
NC_002570|NP_241245.1	NC_002570|NP_243507.1	1.427
NC_002570|NP_243640.1	NC_002570|NP_243788.1	1.417
NC_002570|NP_240894.1	NC_002570|NP_241216.1	1.075
NC_002570|NP_241534.1	NC_002570|NP_243338.1	1.408
NC_002570|NP_243338.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_243208.1	NC_002570|NP_244285.1	0.531
NC_002570|NP_244245.1	NC_002570|NP_244516.1	0.684
NC_002570|NP_242247.1	NC_002570|NP_242412.1	0.378
NC_002570|NP_241534.1	NC_002570|NP_242829.1	1.408
NC_002570|NP_241306.1	NC_002570|NP_243840.1	0.894
NC_002570|NP_241915.1	NC_002570|NP_243070.1	1.415
NC_002570|NP_241676.1	NC_002570|NP_242160.1	0.925
NC_002570|NP_242244.1	NC_002570|NP_244470.1	0.121
NC_002570|NP_240955.1	NC_002570|NP_242829.1	1.409
NC_002570|NP_241318.1	NC_002570|NP_241321.1	0.913
NC_002570|NP_244886.1	NC_002570|NP_244888.1	0.571
NC_002570|NP_241915.1	NC_002570|NP_243507.1	1.415
NC_002570|NP_242412.1	NC_002570|NP_244452.1	0.788
NC_002570|NP_242213.1	NC_002570|NP_242829.1	1.427
NC_002570|NP_241548.1	NC_002570|NP_242293.1	1.155
NC_002570|NP_242908.1	NC_002570|NP_242912.1	0.753
NC_002570|NP_242812.1	NC_002570|NP_243844.1	1.409
NC_002570|NP_242049.1	NC_002570|NP_242247.1	0.179
NC_002570|NP_242412.1	NC_002570|NP_242829.1	1.408
NC_002570|NP_241548.1	NC_002570|NP_243707.1	1.158
NC_002570|NP_241245.1	NC_002570|NP_243070.1	1.427
NC_002570|NP_243593.1	NC_002570|NP_244708.1	0.256
NC_002570|NP_242552.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_241844.1	NC_002570|NP_243210.1	0.485
NC_002570|NP_242213.1	NC_002570|NP_243844.1	1.427
NC_002570|NP_242247.1	NC_002570|NP_243338.1	0.179
NC_002570|NP_243389.1	NC_002570|NP_244860.1	1.278
NC_002570|NP_241111.1	NC_002570|NP_243517.1	1.416
NC_002570|NP_242508.1	NC_002570|NP_244345.1	0.962
NC_002570|NP_241820.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_243844.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_244236.1	NC_002570|NP_244237.1	0.371
NC_002570|NP_244078.1	NC_002570|NP_244755.1	0.21
NC_002570|NP_242812.1	NC_002570|NP_244275.1	1.409
NC_002570|NP_240989.1	NC_002570|NP_244113.1	1.425
NC_002570|NP_244099.1	NC_002570|NP_244333.1	0.962
NC_002570|NP_242812.1	NC_002570|NP_243338.1	1.409
NC_002570|NP_242976.1	NC_002570|NP_243593.1	0.271
NC_002570|NP_241534.1	NC_002570|NP_244374.1	1.408
NC_002570|NP_242608.1	NC_002570|NP_243265.1	1.005
NC_002570|NP_243070.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_241389.1	NC_002570|NP_241390.1	0.085
NC_002570|NP_243585.1	NC_002570|NP_244672.1	0.639
NC_002570|NP_242247.1	NC_002570|NP_242567.1	0.179
NC_002570|NP_241136.1	NC_002570|NP_243070.1	1.423
NC_002570|NP_244377.1	NC_002570|NP_244532.1	0.268
NC_002570|NP_241631.1	NC_002570|NP_242936.1	1.052
NC_002570|NP_241312.1	NC_002570|NP_241313.1	0.055
NC_002570|NP_241111.1	NC_002570|NP_244452.1	1.028
NC_002570|NP_242049.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_241983.1	NC_002570|NP_242730.1	0.072
NC_002570|NP_242293.1	NC_002570|NP_244304.1	0.136
NC_002570|NP_244310.1	NC_002570|NP_244546.1	0.154
NC_002570|NP_244275.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_242036.1	NC_002570|NP_242247.1	0.586
NC_002570|NP_244887.1	NC_002570|NP_244889.1	0.541
NC_002570|NP_242985.1	NC_002570|NP_244500.1	0.044
NC_002570|NP_244113.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_240955.1	NC_002570|NP_242247.1	0.378
NC_002570|NP_241735.1	NC_002570|NP_241736.1	0.338
NC_002570|NP_244853.1	NC_002570|NP_244874.1	0.446
NC_002570|NP_242213.1	NC_002570|NP_243020.1	0.349
NC_002570|NP_243020.1	NC_002570|NP_244374.1	0.162
NC_002570|NP_241437.1	NC_002570|NP_242944.1	0.483
NC_002570|NP_242036.1	NC_002570|NP_244374.1	1.415
NC_002570|NP_241970.1	NC_002570|NP_242802.1	0.154
NC_002570|NP_241785.1	NC_002570|NP_243490.1	0.657
NC_002570|NP_241136.1	NC_002570|NP_241820.1	1.423
NC_002570|NP_242278.1	NC_002570|NP_242552.1	1.437
NC_002570|NP_241352.1	NC_002570|NP_242973.1	0.059
NC_002570|NP_243640.1	NC_002570|NP_244275.1	1.417
NC_002570|NP_241572.1	NC_002570|NP_241929.1	1.18
NC_002570|NP_240893.1	NC_002570|NP_244512.1	1.207
NC_002570|NP_242552.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_241136.1	NC_002570|NP_243343.1	1.423
NC_002570|NP_241987.1	NC_002570|NP_244551.1	0.088
NC_002570|NP_242906.1	NC_002570|NP_242912.1	0.733
NC_002570|NP_242567.1	NC_002570|NP_244619.1	1.406
NC_002570|NP_242910.1	NC_002570|NP_242912.1	0.714
NC_002570|NP_242567.1	NC_002570|NP_243833.1	1.401
NC_002570|NP_242213.1	NC_002570|NP_243338.1	1.427
NC_002570|NP_242567.1	NC_002570|NP_242812.1	1.406
NC_002570|NP_241548.1	NC_002570|NP_243018.1	0.082
NC_002570|NP_241228.1	NC_002570|NP_242881.1	0.972
NC_002570|NP_244563.1	NC_002570|NP_244573.1	1.085
NC_002570|NP_242278.1	NC_002570|NP_243844.1	1.437
NC_002570|NP_241915.1	NC_002570|NP_244452.1	0.798
NC_002570|NP_241042.1	NC_002570|NP_242761.1	0.962
NC_002570|NP_241175.1	NC_002570|NP_241176.1	0.487
NC_002570|NP_241245.1	NC_002570|NP_243243.1	1.427
NC_002570|NP_243998.1	NC_002570|NP_244123.1	1.071
NC_002570|NP_244665.1	NC_002570|NP_244666.1	1.353
NC_002570|NP_241554.1	NC_002570|NP_243208.1	0.531
NC_002570|NP_241348.1	NC_002570|NP_241930.1	0.157
NC_002570|NP_242213.1	NC_002570|NP_244452.1	0.799
NC_002570|NP_242900.1	NC_002570|NP_242908.1	0.195
NC_002570|NP_243833.1	NC_002570|NP_244113.1	1.403
NC_002570|NP_242173.1	NC_002570|NP_242567.1	1.414
NC_002570|NP_244452.1	NC_002570|NP_244619.1	0.968
NC_002570|NP_241915.1	NC_002570|NP_243020.1	0.349
NC_002570|NP_243020.1	NC_002570|NP_243070.1	0.162
NC_002570|NP_242339.1	NC_002570|NP_244619.1	1.319
NC_002570|NP_241534.1	NC_002570|NP_243844.1	1.408
NC_002570|NP_242049.1	NC_002570|NP_244003.1	1.409
NC_002570|NP_242412.1	NC_002570|NP_242552.1	1.408
NC_002570|NP_242173.1	NC_002570|NP_243338.1	1.418
NC_002570|NP_241633.1	NC_002570|NP_242552.1	1.326
NC_002570|NP_242173.1	NC_002570|NP_243020.1	0.348
NC_002570|NP_242888.1	NC_002570|NP_244568.1	1.358
NC_002570|NP_242049.1	NC_002570|NP_242173.1	1.418
NC_002570|NP_243833.1	NC_002570|NP_244275.1	1.403
NC_002570|NP_242829.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_244055.1	NC_002570|NP_244304.1	0.048
NC_002570|NP_242795.1	NC_002570|NP_243507.1	1.425
NC_002570|NP_241111.1	NC_002570|NP_242049.1	1.416
NC_002570|NP_241135.1	NC_002570|NP_244345.1	0.962
NC_002570|NP_242812.1	NC_002570|NP_242829.1	1.409
NC_002570|NP_241534.1	NC_002570|NP_243507.1	1.408
NC_002570|NP_242761.1	NC_002570|NP_244099.1	0.962
NC_002570|NP_242776.1	NC_002570|NP_244313.1	0.131
NC_002570|NP_241676.1	NC_002570|NP_241832.1	0.592
NC_002570|NP_240955.1	NC_002570|NP_243844.1	1.409
NC_002570|NP_242213.1	NC_002570|NP_243517.1	1.427
NC_002570|NP_241282.1	NC_002570|NP_244374.1	1.408
NC_002570|NP_241534.1	NC_002570|NP_243070.1	1.408
NC_002570|NP_243210.1	NC_002570|NP_244572.1	0.774
NC_002570|NP_241136.1	NC_002570|NP_243243.1	1.423
NC_002570|NP_242173.1	NC_002570|NP_243517.1	1.418
NC_002570|NP_244113.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_242247.1	NC_002570|NP_242552.1	0.179
NC_002570|NP_242247.1	NC_002570|NP_242829.1	0.179
NC_002570|NP_242776.1	NC_002570|NP_242975.1	0.223
NC_002570|NP_241931.1	NC_002570|NP_242978.1	0.497
NC_002570|NP_241633.1	NC_002570|NP_243844.1	1.326
NC_002570|NP_241347.1	NC_002570|NP_242979.1	0.438
NC_002570|NP_242213.1	NC_002570|NP_242339.1	1.334
NC_002570|NP_244502.1	NC_002570|NP_244874.1	0.287
NC_002570|NP_243850.1	NC_002570|NP_244816.1	1.24
NC_002570|NP_244860.1	NC_002570|NP_244885.1	0.447
NC_002570|NP_241136.1	NC_002570|NP_242247.1	0.59
NC_002570|NP_240892.1	NC_002570|NP_241881.1	0.546
NC_002570|NP_241135.1	NC_002570|NP_244099.1	0.962
NC_002570|NP_242812.1	NC_002570|NP_243070.1	1.409
NC_002570|NP_242910.1	NC_002570|NP_242913.1	0.454
NC_002570|NP_240909.1	NC_002570|NP_241816.1	0.088
NC_002570|NP_241988.1	NC_002570|NP_242775.1	0.223
NC_002570|NP_242761.1	NC_002570|NP_244345.1	0.962
NC_002570|NP_241135.1	NC_002570|NP_242761.1	0.962
NC_002570|NP_241633.1	NC_002570|NP_243070.1	1.326
NC_002570|NP_243507.1	NC_002570|NP_243640.1	1.417
NC_002570|NP_244085.1	NC_002570|NP_244087.1	0.05
NC_002570|NP_241354.1	NC_002570|NP_241770.1	0.222
NC_002570|NP_241633.1	NC_002570|NP_243338.1	1.326
NC_002570|NP_243897.1	NC_002570|NP_244606.1	1.113
NC_002570|NP_241550.1	NC_002570|NP_241721.1	0.837
NC_002570|NP_241282.1	NC_002570|NP_243070.1	1.408
NC_002570|NP_242412.1	NC_002570|NP_243020.1	0.341
NC_002570|NP_242829.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_241136.1	NC_002570|NP_242339.1	1.327
NC_002570|NP_241175.1	NC_002570|NP_241178.1	0.365
NC_002570|NP_242794.1	NC_002570|NP_244559.1	0.511
NC_002570|NP_242936.1	NC_002570|NP_244304.1	0.133
NC_002570|NP_244366.1	NC_002570|NP_244452.1	0.788
NC_002570|NP_241351.1	NC_002570|NP_241986.1	0.168
NC_002570|NP_242049.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_241527.1	NC_002570|NP_244563.1	1.109
NC_002570|NP_244853.1	NC_002570|NP_244873.1	0.874
NC_002570|NP_241136.1	NC_002570|NP_243517.1	1.423
NC_002570|NP_243020.1	NC_002570|NP_244619.1	0.354
NC_002570|NP_242036.1	NC_002570|NP_244113.1	1.415
NC_002570|NP_241111.1	NC_002570|NP_242339.1	1.322
NC_002570|NP_241111.1	NC_002570|NP_243788.1	1.416
NC_002570|NP_242213.1	NC_002570|NP_242552.1	1.427
NC_002570|NP_241245.1	NC_002570|NP_242247.1	0.371
NC_002570|NP_240882.1	NC_002570|NP_244381.1	0.651
NC_002570|NP_241111.1	NC_002570|NP_244432.1	1.416
NC_002570|NP_241768.1	NC_002570|NP_242791.1	0.397
NC_002570|NP_242976.1	NC_002570|NP_244314.1	0.244
NC_002570|NP_241661.1	NC_002570|NP_241932.1	0.479
NC_002570|NP_243092.1	NC_002570|NP_244547.1	0.068
NC_002570|NP_241770.1	NC_002570|NP_244551.1	0.078
NC_002570|NP_243212.1	NC_002570|NP_244883.1	0.564
NC_002570|NP_240955.1	NC_002570|NP_243020.1	0.34
NC_002570|NP_242204.1	NC_002570|NP_242412.1	1.408
NC_002570|NP_240896.1	NC_002570|NP_244509.1	0.668
NC_002570|NP_242746.1	NC_002570|NP_242749.1	0.251
NC_002570|NP_243086.1	NC_002570|NP_243087.1	0.42
NC_002570|NP_241706.1	NC_002570|NP_241707.1	0.133
NC_002570|NP_242278.1	NC_002570|NP_242829.1	1.437
NC_002570|NP_242173.1	NC_002570|NP_242204.1	1.418
NC_002570|NP_242173.1	NC_002570|NP_244374.1	1.418
NC_002570|NP_241163.1	NC_002570|NP_241647.1	0.851
NC_002570|NP_242567.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242829.1	NC_002570|NP_243020.1	0.162
NC_002570|NP_242508.1	NC_002570|NP_244333.1	0.962
NC_002570|NP_241245.1	NC_002570|NP_243343.1	1.427
NC_002570|NP_241676.1	NC_002570|NP_244377.1	0.605
NC_002570|NP_242909.1	NC_002570|NP_242912.1	0.666
NC_002570|NP_241770.1	NC_002570|NP_242729.1	0.098
NC_002570|NP_241111.1	NC_002570|NP_244113.1	1.416
NC_002570|NP_243090.1	NC_002570|NP_244549.1	0.374
NC_002570|NP_241523.1	NC_002570|NP_242359.1	0.233
NC_002570|NP_241245.1	NC_002570|NP_243338.1	1.427
NC_002570|NP_242767.1	NC_002570|NP_244476.1	0.299
NC_002570|NP_242036.1	NC_002570|NP_243243.1	1.415
NC_002570|NP_240989.1	NC_002570|NP_242829.1	1.425
NC_002570|NP_241200.1	NC_002570|NP_241554.1	0.531
NC_002570|NP_242412.1	NC_002570|NP_244113.1	1.408
NC_002570|NP_242812.1	NC_002570|NP_243243.1	1.409
NC_002570|NP_244304.1	NC_002570|NP_244476.1	0.12
NC_002570|NP_241709.1	NC_002570|NP_243897.1	1.112
NC_002570|NP_242412.1	NC_002570|NP_244275.1	1.408
NC_002570|NP_242776.1	NC_002570|NP_243594.1	0.167
NC_002570|NP_241111.1	NC_002570|NP_242204.1	1.416
NC_002570|NP_241288.1	NC_002570|NP_241539.1	1.413
NC_002570|NP_242247.1	NC_002570|NP_243844.1	0.179
NC_002570|NP_241042.1	NC_002570|NP_244099.1	0.962
NC_002570|NP_242278.1	NC_002570|NP_243070.1	1.437
NC_002570|NP_242793.1	NC_002570|NP_242974.1	0.07
NC_002570|NP_242204.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_240989.1	NC_002570|NP_244374.1	1.425
NC_002570|NP_242899.1	NC_002570|NP_242911.1	0.228
NC_002570|NP_242036.1	NC_002570|NP_242567.1	1.412
NC_002570|NP_241848.1	NC_002570|NP_242720.1	1.038
NC_002570|NP_241915.1	NC_002570|NP_244432.1	1.415
NC_002570|NP_242036.1	NC_002570|NP_243343.1	1.415
NC_002570|NP_243020.1	NC_002570|NP_243788.1	0.162
NC_002570|NP_242002.1	NC_002570|NP_243823.1	0.948
NC_002570|NP_241847.1	NC_002570|NP_244874.1	0.287
NC_002570|NP_243788.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242160.1	NC_002570|NP_244377.1	0.638
NC_002570|NP_241528.1	NC_002570|NP_244880.1	0.059
NC_002570|NP_242814.1	NC_002570|NP_244090.1	0.751
NC_002570|NP_240955.1	NC_002570|NP_243343.1	1.409
NC_002570|NP_241282.1	NC_002570|NP_242567.1	1.403
NC_002570|NP_241347.1	NC_002570|NP_241932.1	0.582
NC_002570|NP_241768.1	NC_002570|NP_243591.1	0.411
NC_002570|NP_241136.1	NC_002570|NP_243338.1	1.423
NC_002570|NP_243070.1	NC_002570|NP_244003.1	1.409
NC_002570|NP_243983.1	NC_002570|NP_244499.1	0.198
NC_002570|NP_241622.1	NC_002570|NP_244560.1	0.496
NC_002570|NP_240955.1	NC_002570|NP_243338.1	1.409
NC_002570|NP_241820.1	NC_002570|NP_241915.1	1.415
NC_002570|NP_241631.1	NC_002570|NP_242293.1	1.055
NC_002570|NP_241136.1	NC_002570|NP_243788.1	1.423
NC_002570|NP_242776.1	NC_002570|NP_244546.1	0.138
NC_002570|NP_243020.1	NC_002570|NP_243338.1	0.162
NC_002570|NP_241245.1	NC_002570|NP_241820.1	1.427
NC_002570|NP_242412.1	NC_002570|NP_243507.1	1.408
NC_002570|NP_244003.1	NC_002570|NP_244275.1	1.409
